Order ID,Order Date,Order Status,Customer ID,Customer Type,Subtotal,Shipping Cost,Tax Amount,Total Amount,Number of Items,Product Category,State,Traffic Source,Device Type,Shipping Method,Days to Ship
ORD_000436,2025-05-21 12:14:44.685384,completed,CUST_0105,returning_customer,31.62,5.99,1.98,39.59,2,Accessories,Texas,direct,mobile,standard,4
ORD_000834,2025-05-21 12:52:39.685384,completed,CUST_0221,returning_customer,94.85,0.0,5.45,100.3,3,Bottoms,Ohio,direct,desktop,standard,4
ORD_000162,2025-05-21 20:16:27.685384,completed,CUST_0071,new_customer,64.94,12.99,5.68,83.61,1,Shoes,California,direct,mobile,express,1
ORD_000012,2025-05-22 14:36:37.685384,completed,CUST_0007,new_customer,154.74,0.0,10.83,165.57,2,Shoes,Tennessee,email,mobile,standard,2
ORD_000275,2025-05-22 22:33:28.685384,pending,CUST_0104,new_customer,60.06,5.99,2.85,68.9,3,Accessories,North Carolina,email,desktop,standard,2
ORD_000638,2025-05-23 01:03:56.685384,completed,CUST_0127,returning_customer,38.03,5.99,3.33,47.35,1,Accessories,California,instagram,desktop,standard,5
ORD_000777,2025-05-23 11:20:32.685384,completed,CUST_0040,returning_customer,37.07,12.99,1.96,52.02,1,Bottoms,Virginia,direct,mobile,express,1
ORD_000549,2025-05-23 14:43:03.685384,completed,CUST_0127,returning_customer,15.0,5.99,1.31,22.3,1,Accessories,California,direct,desktop,standard,2
ORD_000417,2025-05-24 09:09:07.685384,completed,CUST_0137,new_customer,205.73,0.0,12.34,218.07,7,Accessories,Michigan,direct,mobile,express,2
ORD_000094,2025-05-24 20:13:38.685384,completed,CUST_0034,returning_customer,66.23,5.99,3.97,76.19,2,Accessories,Florida,google,mobile,standard,2
ORD_000314,2025-05-25 21:05:11.685384,completed,CUST_0006,returning_customer,38.62,12.99,3.09,54.7,1,Tops,New York,direct,desktop,express,1
ORD_000403,2025-05-25 21:13:25.685384,completed,CUST_0018,returning_customer,40.38,5.99,2.68,49.05,1,Tops,New Jersey,email,desktop,standard,2
ORD_000335,2025-05-25 21:45:25.685384,completed,CUST_0121,new_customer,72.95,5.99,4.09,83.03,1,Shoes,Arizona,facebook,mobile,standard,3
ORD_000552,2025-05-26 13:26:08.685384,completed,CUST_0016,returning_customer,144.22,0.0,12.62,156.84,4,Bottoms,California,google,mobile,standard,2
ORD_000646,2025-05-26 14:02:55.685384,completed,CUST_0199,new_customer,26.11,12.99,1.63,40.73,1,Accessories,Texas,direct,mobile,express,1
ORD_000224,2025-05-26 21:33:17.685384,completed,CUST_0080,returning_customer,219.61,0.0,19.22,238.83,3,Shoes,California,facebook,tablet,standard,2
ORD_000546,2025-05-26 22:10:03.685384,completed,CUST_0174,new_customer,130.5,0.0,8.16,138.66,3,Bottoms,Texas,facebook,mobile,overnight,1
ORD_000687,2025-05-27 05:33:41.685384,completed,CUST_0085,returning_customer,37.69,5.99,2.26,45.94,1,Tops,Pennsylvania,email,mobile,standard,2
ORD_000893,2025-05-27 06:43:03.685384,completed,CUST_0183,returning_customer,15.0,24.99,0.94,40.93,1,Accessories,Texas,facebook,desktop,overnight,1
ORD_000503,2025-05-27 09:47:32.685384,completed,CUST_0162,new_customer,168.12,0.0,10.09,178.21,5,Bottoms,Florida,google,desktop,standard,3
ORD_000553,2025-05-27 09:54:41.685384,completed,CUST_0094,returning_customer,294.26,0.0,23.54,317.8,6,Bottoms,New York,direct,mobile,standard,3
ORD_000477,2025-05-27 16:18:34.685384,completed,CUST_0118,returning_customer,219.98,0.0,13.75,233.73,5,Bottoms,Illinois,facebook,desktop,standard,5
ORD_000808,2025-05-27 23:34:18.685384,completed,CUST_0237,new_customer,360.75,0.0,21.64,382.39,6,Shoes,Kentucky,google,mobile,standard,2
ORD_000795,2025-05-28 08:27:59.685384,completed,CUST_0021,returning_customer,156.85,0.0,7.84,164.69,4,Tops,Wisconsin,google,mobile,standard,5
ORD_000415,2025-05-28 13:30:54.685384,completed,CUST_0085,returning_customer,31.57,24.99,1.89,58.45,1,Tops,Pennsylvania,facebook,mobile,overnight,1
ORD_000723,2025-05-28 14:51:54.685384,completed,CUST_0008,returning_customer,73.38,12.99,6.42,92.79,1,Shoes,California,direct,mobile,express,1
ORD_000613,2025-05-29 06:01:34.685384,completed,CUST_0188,new_customer,119.85,0.0,7.19,127.04,3,Tops,Florida,google,desktop,express,1
ORD_000714,2025-05-29 07:38:47.685384,completed,CUST_0141,returning_customer,214.11,0.0,12.85,226.96,3,Shoes,Florida,instagram,mobile,standard,4
ORD_000641,2025-05-29 15:40:16.685384,completed,CUST_0174,returning_customer,61.59,12.99,3.85,78.43,2,Tops,Texas,direct,mobile,express,1
ORD_000173,2025-05-29 16:32:05.685384,completed,CUST_0069,returning_customer,37.52,5.99,2.25,45.76,1,Accessories,Kentucky,direct,desktop,standard,2
ORD_000579,2025-05-30 07:26:01.685384,completed,CUST_0129,returning_customer,37.54,5.99,2.25,45.78,1,Tops,Florida,facebook,mobile,standard,2
ORD_000165,2025-05-30 11:50:18.685384,completed,CUST_0065,returning_customer,174.13,0.0,8.71,182.84,4,Tops,Wisconsin,direct,mobile,standard,2
ORD_000975,2025-06-01 09:51:59.685384,completed,CUST_0144,returning_customer,84.96,0.0,5.1,90.06,2,Accessories,Florida,google,desktop,standard,2
ORD_000431,2025-06-01 11:20:14.685384,completed,CUST_0035,returning_customer,120.83,0.0,7.55,128.38,5,Bottoms,Texas,direct,desktop,express,1
ORD_000804,2025-06-01 19:21:22.685384,completed,CUST_0222,returning_customer,238.71,0.0,20.89,259.6,3,Shoes,California,facebook,tablet,standard,3
ORD_000496,2025-06-01 23:30:20.685384,pending,CUST_0108,returning_customer,218.21,0.0,10.91,229.12,3,Shoes,Wisconsin,google,desktop,standard,4
ORD_000424,2025-06-03 02:34:28.685384,completed,CUST_0075,returning_customer,129.88,0.0,11.36,141.24,4,Bottoms,California,email,mobile,standard,4
ORD_000072,2025-06-03 08:29:28.685384,completed,CUST_0032,new_customer,233.7,0.0,9.35,243.05,3,Shoes,Alabama,instagram,desktop,standard,5
ORD_000158,2025-06-03 13:41:19.685384,completed,CUST_0001,returning_customer,83.39,0.0,4.79,88.18,1,Shoes,Ohio,instagram,desktop,standard,3
ORD_000701,2025-06-03 14:03:50.685384,completed,CUST_0214,returning_customer,56.24,12.99,4.5,73.73,2,Tops,New York,direct,desktop,express,1
ORD_000517,2025-06-04 00:08:35.685384,completed,CUST_0080,returning_customer,84.85,0.0,7.42,92.27,1,Shoes,California,facebook,desktop,standard,3
ORD_000614,2025-06-04 03:30:33.685384,completed,CUST_0149,returning_customer,97.88,0.0,8.56,106.44,4,Tops,California,direct,desktop,standard,2
ORD_000878,2025-06-04 12:59:20.685384,refunded,CUST_0099,returning_customer,48.75,12.99,3.9,65.64,1,Tops,New York,google,desktop,express,1
ORD_000615,2025-06-04 13:48:10.685384,completed,CUST_0136,returning_customer,208.28,0.0,0.0,208.28,5,Bottoms,Oregon,direct,mobile,standard,2
ORD_000872,2025-06-05 01:29:47.685384,completed,CUST_0074,returning_customer,253.8,0.0,15.23,269.03,3,Shoes,Pennsylvania,instagram,desktop,standard,2
ORD_000170,2025-06-05 10:19:56.685384,completed,CUST_0072,new_customer,126.92,0.0,5.08,132.0,3,Accessories,Georgia,facebook,tablet,express,2
ORD_000938,2025-06-06 05:53:35.685384,completed,CUST_0257,new_customer,122.29,0.0,7.64,129.93,3,Bottoms,Texas,facebook,mobile,express,1
ORD_000174,2025-06-06 11:20:12.685384,completed,CUST_0009,returning_customer,355.79,0.0,21.35,377.14,8,Bottoms,Michigan,direct,mobile,standard,2
ORD_000969,2025-06-06 14:37:26.685384,completed,CUST_0069,returning_customer,264.51,0.0,15.87,280.38,7,Accessories,Kentucky,google,mobile,standard,2
ORD_000220,2025-06-06 22:44:55.685384,completed,CUST_0055,returning_customer,567.11,0.0,31.76,598.87,6,Shoes,Arizona,email,mobile,standard,2
ORD_000710,2025-06-07 09:33:23.685384,completed,CUST_0032,returning_customer,380.8,0.0,15.23,396.03,5,Shoes,Alabama,google,desktop,standard,2
ORD_000057,2025-06-08 16:52:27.685384,completed,CUST_0024,new_customer,166.29,0.0,13.3,179.59,5,Tops,New York,facebook,desktop,express,1
ORD_000883,2025-06-08 22:00:12.685384,completed,CUST_0209,returning_customer,80.8,0.0,7.07,87.87,1,Shoes,California,facebook,mobile,standard,3
ORD_000589,2025-06-09 00:37:00.685384,completed,CUST_0061,returning_customer,34.03,5.99,2.04,42.06,2,Tops,Pennsylvania,google,desktop,standard,3
ORD_000356,2025-06-10 07:15:24.685384,completed,CUST_0120,returning_customer,21.56,5.99,1.72,29.27,1,Accessories,New York,google,desktop,standard,3
ORD_000327,2025-06-10 08:08:15.685384,completed,CUST_0087,returning_customer,96.33,0.0,5.78,102.11,3,Accessories,Florida,direct,tablet,standard,2
ORD_000328,2025-06-10 09:13:16.685384,completed,CUST_0119,new_customer,70.79,5.99,3.96,80.74,1,Shoes,Arizona,google,mobile,standard,2
ORD_000198,2025-06-12 05:59:38.685384,completed,CUST_0050,returning_customer,469.0,0.0,28.14,497.14,6,Shoes,Pennsylvania,google,mobile,standard,3
ORD_000412,2025-06-12 08:44:36.685384,completed,CUST_0070,returning_customer,38.73,5.99,1.74,46.46,1,Tops,Louisiana,google,mobile,standard,2
ORD_000856,2025-06-13 04:02:49.685384,completed,CUST_0060,returning_customer,56.19,5.99,2.25,64.43,1,Bottoms,Alabama,email,mobile,standard,2
ORD_000058,2025-06-13 04:51:40.685384,completed,CUST_0025,new_customer,107.58,0.0,4.3,111.88,2,Bottoms,Alabama,email,mobile,express,1
ORD_000739,2025-06-13 14:58:25.685384,completed,CUST_0015,returning_customer,99.08,0.0,6.19,105.27,3,Accessories,Texas,google,mobile,standard,2
ORD_000946,2025-06-14 04:26:46.685384,completed,CUST_0228,returning_customer,57.88,5.99,3.33,67.2,1,Bottoms,Ohio,facebook,desktop,standard,2
ORD_000088,2025-06-14 08:19:49.685384,completed,CUST_0007,returning_customer,75.34,0.0,4.33,79.67,1,Shoes,Ohio,instagram,desktop,standard,4
ORD_000096,2025-06-14 11:45:04.685384,completed,CUST_0009,returning_customer,39.99,12.99,2.4,55.38,1,Bottoms,Michigan,direct,mobile,express,1
ORD_000334,2025-06-14 12:43:42.685384,completed,CUST_0042,returning_customer,160.85,0.0,9.65,170.5,2,Shoes,Michigan,email,desktop,standard,3
ORD_000481,2025-06-14 22:15:47.685384,completed,CUST_0013,returning_customer,65.5,5.99,5.24,76.73,2,Tops,New York,google,desktop,standard,2
ORD_000903,2025-06-14 23:52:44.685384,completed,CUST_0035,returning_customer,52.18,5.99,3.13,61.3,1,Bottoms,Kentucky,email,mobile,standard,2
ORD_000574,2025-06-15 05:00:01.685384,completed,CUST_0024,returning_customer,77.19,0.0,6.18,83.37,2,Tops,New York,direct,mobile,standard,5
ORD_000525,2025-06-15 11:31:45.685384,completed,CUST_0022,returning_customer,158.68,0.0,9.52,168.2,4,Bottoms,Florida,direct,mobile,standard,3
ORD_000904,2025-06-15 21:13:07.685384,cancelled,CUST_0052,returning_customer,54.04,12.99,3.24,70.27,1,Bottoms,Pennsylvania,google,desktop,express,1
ORD_000361,2025-06-16 01:10:56.685384,completed,CUST_0055,returning_customer,438.78,0.0,24.57,463.35,7,Shoes,Arizona,email,mobile,standard,2
ORD_000092,2025-06-16 02:43:24.685384,completed,CUST_0040,new_customer,30.0,5.99,2.62,38.61,2,Accessories,California,google,mobile,standard,3
ORD_000779,2025-06-16 11:14:02.685384,cancelled,CUST_0230,returning_customer,42.1,5.99,3.68,51.77,1,Bottoms,California,direct,mobile,standard,2
ORD_000066,2025-06-16 18:43:21.685384,completed,CUST_0030,new_customer,256.14,0.0,13.58,269.72,6,Bottoms,Virginia,direct,desktop,standard,4
ORD_000034,2025-06-17 01:08:55.685384,completed,CUST_0004,returning_customer,77.72,0.0,4.12,81.84,2,Tops,Virginia,facebook,mobile,standard,3
ORD_000625,2025-06-17 17:38:36.685384,completed,CUST_0049,returning_customer,25.2,12.99,1.13,39.32,1,Accessories,Louisiana,direct,desktop,express,1
ORD_000176,2025-06-18 12:39:37.685384,completed,CUST_0073,new_customer,256.45,0.0,16.03,272.48,3,Shoes,Illinois,facebook,desktop,standard,5
ORD_000977,2025-06-18 14:09:46.685384,completed,CUST_0006,returning_customer,18.4,5.99,1.61,26.0,1,Tops,California,instagram,desktop,standard,3
ORD_000609,2025-06-19 17:34:37.685384,completed,CUST_0092,returning_customer,262.12,0.0,15.73,277.85,5,Bottoms,Pennsylvania,email,mobile,standard,2
ORD_000102,2025-06-19 21:19:38.685384,completed,CUST_0037,returning_customer,126.96,0.0,7.94,134.9,4,Tops,Texas,facebook,mobile,standard,4
ORD_000982,2025-06-21 03:10:41.685384,completed,CUST_0078,returning_customer,186.57,0.0,11.66,198.23,5,Tops,Texas,google,desktop,express,1
ORD_000635,2025-06-21 05:16:35.685384,completed,CUST_0194,new_customer,150.87,0.0,9.05,159.92,4,Accessories,Florida,email,desktop,standard,3
ORD_000185,2025-06-21 07:42:10.685384,pending,CUST_0064,returning_customer,114.05,0.0,5.13,119.18,2,Bottoms,Louisiana,direct,desktop,standard,2
ORD_000647,2025-06-21 13:23:12.685384,completed,CUST_0146,returning_customer,98.53,0.0,8.62,107.15,4,Accessories,California,direct,mobile,standard,4
ORD_000697,2025-06-21 14:24:15.685384,completed,CUST_0198,returning_customer,32.92,12.99,2.63,48.54,1,Accessories,New York,facebook,desktop,express,2
ORD_000593,2025-06-22 09:56:54.685384,completed,CUST_0125,returning_customer,19.73,5.99,1.18,26.9,1,Tops,Florida,google,mobile,standard,2
ORD_000514,2025-06-23 08:31:22.685384,refunded,CUST_0070,returning_customer,61.15,5.99,2.75,69.89,2,Tops,Louisiana,facebook,mobile,standard,5
ORD_000153,2025-06-23 10:33:18.685384,completed,CUST_0068,new_customer,164.37,0.0,9.86,174.23,5,Accessories,Pennsylvania,google,desktop,express,1
ORD_000932,2025-06-23 11:36:51.685384,completed,CUST_0182,returning_customer,141.18,0.0,9.71,150.89,6,Accessories,Minnesota,google,desktop,standard,3
ORD_000256,2025-06-23 16:50:02.685384,completed,CUST_0084,returning_customer,81.07,0.0,3.65,84.72,1,Shoes,Louisiana,facebook,desktop,standard,2
ORD_000273,2025-06-23 22:53:23.685384,completed,CUST_0090,returning_customer,24.25,12.99,1.94,39.18,1,Accessories,New York,instagram,desktop,express,1
ORD_000090,2025-06-23 23:34:41.685384,completed,CUST_0030,returning_customer,55.93,12.99,2.24,71.16,1,Bottoms,Georgia,direct,desktop,express,1
ORD_000049,2025-06-24 17:26:48.685384,completed,CUST_0006,returning_customer,46.53,5.99,3.72,56.24,1,Tops,New York,direct,desktop,standard,3
ORD_000445,2025-06-25 04:15:45.685384,completed,CUST_0030,returning_customer,298.07,0.0,11.92,309.99,4,Shoes,Georgia,facebook,desktop,standard,4
ORD_000860,2025-06-25 16:36:10.685384,completed,CUST_0090,returning_customer,100.29,0.0,6.02,106.31,3,Accessories,Michigan,instagram,mobile,standard,3
ORD_000499,2025-06-25 23:12:00.685384,completed,CUST_0161,new_customer,93.82,0.0,6.57,100.39,3,Accessories,Tennessee,email,desktop,standard,2
ORD_000997,2025-06-26 00:16:55.685384,completed,CUST_0219,returning_customer,30.06,5.99,2.63,38.68,1,Accessories,California,facebook,desktop,standard,5
ORD_000438,2025-06-26 07:44:31.685384,completed,CUST_0108,returning_customer,218.96,0.0,10.95,229.91,3,Shoes,Wisconsin,facebook,desktop,standard,3
ORD_000527,2025-06-27 07:28:27.685384,completed,CUST_0084,returning_customer,298.02,0.0,13.41,311.43,4,Shoes,Louisiana,facebook,desktop,standard,2
ORD_000880,2025-06-27 10:20:43.685384,cancelled,CUST_0011,returning_customer,25.62,24.99,2.05,52.66,1,Accessories,New York,email,mobile,overnight,1
ORD_000358,2025-06-28 05:57:50.685384,completed,CUST_0037,returning_customer,187.82,0.0,16.43,204.25,6,Tops,California,facebook,mobile,standard,2
ORD_001000,2025-06-28 07:11:21.685384,cancelled,CUST_0202,returning_customer,43.31,12.99,2.06,58.36,1,Bottoms,North Carolina,direct,desktop,express,1
ORD_000482,2025-06-28 15:04:48.685384,completed,CUST_0113,returning_customer,85.2,0.0,5.11,90.31,3,Accessories,Michigan,facebook,desktop,standard,2
ORD_000350,2025-06-30 00:33:04.685384,completed,CUST_0035,returning_customer,47.89,5.99,2.99,56.87,1,Bottoms,Texas,direct,desktop,standard,2
ORD_000347,2025-06-30 06:51:21.685384,completed,CUST_0093,returning_customer,316.38,0.0,19.77,336.15,4,Shoes,Texas,facebook,desktop,standard,2
ORD_000267,2025-06-30 12:23:05.685384,completed,CUST_0100,new_customer,279.87,0.0,12.59,292.46,6,Tops,Oklahoma,google,desktop,express,1
ORD_000376,2025-06-30 15:04:50.685384,completed,CUST_0121,returning_customer,81.85,0.0,4.58,86.43,1,Shoes,Arizona,direct,mobile,express,1
ORD_000353,2025-06-30 19:16:06.685384,completed,CUST_0061,returning_customer,78.45,0.0,4.71,83.16,2,Tops,Pennsylvania,facebook,desktop,express,1
ORD_000996,2025-07-01 05:59:13.685384,cancelled,CUST_0265,new_customer,127.0,0.0,5.37,132.37,4,Accessories,Missouri,google,mobile,express,1
ORD_000822,2025-07-01 06:17:46.685384,completed,CUST_0162,returning_customer,35.37,5.99,2.12,43.48,1,Tops,Florida,direct,desktop,standard,3
ORD_000200,2025-07-02 08:44:48.685384,completed,CUST_0005,returning_customer,31.08,5.99,2.49,39.56,1,Bottoms,New York,facebook,mobile,standard,4
ORD_000781,2025-07-02 14:21:06.685384,completed,CUST_0129,returning_customer,166.47,0.0,9.99,176.46,3,Bottoms,Florida,facebook,mobile,express,1
